k,fighter,elo,match_id,date,weight_class
60,Aaron Phillips,1442.5839895213328,2298,2014-08-23,Bantamweight
60,Aaron Riley,1470,4839,2002-05-10,Welterweight
60,Aaron Riley,1442.5839895213328,4641,2006-01-16,Welterweight
60,Aaron Riley,1477.4970428841302,4148,2008-11-15,Lightweight
60,Aaron Riley,1449.4373919066368,4072,2009-03-07,Lightweight
60,Aaron Riley,1486.1126275382076,3987,2009-08-08,Lightweight
60,Aaron Riley,1457.3111214640787,3933,2009-11-14,Lightweight
60,Aaron Riley,1490.9787378350163,3802,2010-05-29,Lightweight
60,Aaron Riley,1461.7575212171903,3446,2011-09-24,Lightweight
60,Aaron Riley,1435.0463709068626,2815,2013-07-27,Lightweight
60,Aaron Rosa,1470,3530,2011-06-11,Heavyweight
60,Aaron Rosa,1502.5839895213328,3398,2011-11-12,Light Heavyweight
60,Aaron Rosa,1472.36087404439,3276,2012-03-02,Light Heavyweight
60,Aaron Simpson,1530,4062,2009-04-01,Middleweight
60,Aaron Simpson,1557.4160104786672,3979,2009-08-29,Middleweight
60,Aaron Simpson,1582.5029571158698,3879,2010-01-11,Middleweight
60,Aaron Simpson,1545.5100279009948,3774,2010-06-19,Middleweight
60,Aaron Simpson,1511.602697955003,3673,2010-11-20,Middleweight
60,Aaron Simpson,1540.6012127513886,3575,2011-03-26,Middleweight
60,Aaron Simpson,1567.1112941113504,3506,2011-07-02,Middleweight
60,Aaron Simpson,1591.3874510865046,3429,2011-10-08,Middleweight
60,Aaron Simpson,1553.6735105274581,3297,2012-02-15,Middleweight
60,Aaron Simpson,1579.0754871318065,3147,2012-07-11,Welterweight
60,Aaron Simpson,1542.3630650152447,3086,2012-10-05,Welterweight
60,Aaron Wilkinson,1470,3661,2010-12-04,Lightweight
60,Abdul-Kerim Edilov,1530,880,2017-09-02,Light Heavyweight
60,Abdul Razak Alhassan,1530,1245,2016-11-19,Welterweight
60,Abdul Razak Alhassan,1497.4160104786672,998,2017-05-28,Welterweight
60,Abdul Razak Alhassan,1527.63912595561,742,2017-12-02,Welterweight
60,Abdul Razak Alhassan,1552.6885832177622,682,2018-01-20,Welterweight
60,Abdul Razak Alhassan,1578.1736433635367,390,2018-09-08,Welterweight
60,Abel Trujillo,1530,3045,2012-12-08,Lightweight
60,Abel Trujillo,1497.4160104786672,2859,2013-05-25,Lightweight
60,Abel Trujillo,1497.63912595561,2779,2013-08-28,Lightweight
60,Abel Trujillo,1527.8237125390656,2638,2013-12-14,Lightweight
60,Abel Trujillo,1555.4263429014643,2577,2014-02-01,Lightweight
60,Abel Trujillo,1523.1678914436245,2154,2014-12-06,Lightweight
60,Abel Trujillo,1551.1703747055396,1732,2015-11-07,Lightweight
60,Abel Trujillo,1576.7836418076163,1634,2016-01-02,Lightweight
60,Abel Trujillo,1600.2594815174305,1476,2016-05-29,Lightweight
60,Abel Trujillo,1561.83493863423,1115,2017-02-04,Lightweight
60,Abel Trujillo,1526.5513496227652,716,2017-12-16,Lightweight
60,Abner Lloveras,1470,1676,2015-12-11,Lightweight
60,Abu Azaitar,1530,439,2018-07-22,Middleweight
60,Adam Cella,1470,2918,2013-04-06,Middleweight
60,Adam Milstead,1530,1480,2016-05-29,Heavyweight
60,Adam Milstead,1527.4160104786672,1119,2017-02-04,Heavyweight
60,Adam Milstead,1495.053623120291,616,2018-03-03,Light Heavyweight
60,Adam Milstead,1465.4806987789914,247,2018-12-15,Light Heavyweight
60,Adam Wieczorek,1530,780,2017-11-18,Heavyweight
60,Adam Wieczorek,1557.4160104786672,583,2018-04-14,Heavyweight
60,Adam Wieczorek,1522.5029571158698,334,2018-11-03,Heavyweight
60,Adam Yandiev,1472.7863394743745,383,2018-09-15,Middleweight
60,Adlan Amagov,1530,2919,2013-04-06,Welterweight
60,Adlan Amagov,1557.4160104786672,2718,2013-10-19,Welterweight
60,Adriano Martins,1530,2682,2013-11-09,Lightweight
60,Adriano Martins,1497.4160104786672,2587,2014-01-25,Lightweight
60,Adriano Martins,1527.63912595561,2361,2014-07-06,Lightweight
60,Adriano Martins,1555.257593692896,2051,2015-02-22,Lightweight
60,Adriano Martins,1580.5260968618693,1756,2015-10-03,Lightweight
60,Adriano Martins,1543.6948014376264,1280,2016-10-08,Lightweight
60,Adriano Martins,1509.9416554003265,869,2017-09-09,Lightweight
60,Aiemann Zahabi,1530,1100,2017-02-19,Bantamweight
60,Aiemann Zahabi,1497.4160104786672,804,2017-11-04,Bantamweight
60,Aiemann Zahabi,1467.63912595561,58,2019-05-04,Bantamweight
60,Aisling Daly,1530,2148,2014-12-12,Women's Strawweight
60,Aisling Daly,1497.4160104786672,1979,2015-04-25,Women's Strawweight
60,Aisling Daly,1527.63912595561,1744,2015-10-24,Women's Strawweight
60,Akbarh Arreola,1470,2329,2014-07-26,Lightweight
60,Akbarh Arreola,1502.5839895213328,2170,2014-11-22,Lightweight
60,Akbarh Arreola,1472.36087404439,2019,2015-03-21,Lightweight
60,Akbarh Arreola,1444.742406307104,1718,2015-11-14,Lightweight
60,Akihiro Gono,1530,4341,2007-11-17,Welterweight
60,Akihiro Gono,1497.4160104786672,4167,2008-10-18,Welterweight
60,Akihiro Gono,1467.63912595561,4098,2009-01-31,Welterweight
60,Akira Corassani,1530,3098,2012-09-29,Featherweight
60,Akira Corassani,1557.4160104786672,2916,2013-04-06,Featherweight
60,Akira Corassani,1582.5029571158698,2656,2013-11-30,Featherweight
60,Akira Corassani,1545.5100279009948,2492,2014-04-16,Featherweight
60,Akira Corassani,1511.602697955003,2229,2014-10-04,Featherweight
60,Akira Corassani,1483.1897656695146,2083,2015-01-24,Featherweight
60,Al Iaquinta,1470,3203,2012-06-01,Lightweight
60,Al Iaquinta,1502.5839895213328,2766,2013-08-31,Lightweight
60,Al Iaquinta,1532.36087404439,2703,2013-10-26,Lightweight
60,Al Iaquinta,1559.5746641128999,2581,2014-02-01,Lightweight
60,Al Iaquinta,1524.480403407488,2448,2014-05-24,Lightweight
60,Al Iaquinta,1552.3700866310976,2278,2014-09-05,Lightweight
60,Al Iaquinta,1580.338127662379,2195,2014-11-07,Lightweight
60,Al Iaquinta,1603.5222231144762,2071,2015-01-31,Lightweight
60,Al Iaquinta,1624.8388593445325,2004,2015-04-04,Lightweight
60,Al Iaquinta,1644.5005404086762,1020,2017-04-22,Lightweight
60,Al Iaquinta,1605.1578163100487,586,2018-04-07,Lightweight
60,Al Iaquinta,1624.250649726364,237,2018-12-15,Lightweight
60,Al Iaquinta,1586.514198964121,51,2019-05-04,Lightweight
60,Alan Belcher,1470,4554,2006-08-26,Middleweight
60,Alan Belcher,1502.5839895213328,4499,2006-12-13,Middleweight
60,Alan Belcher,1472.36087404439,4445,2007-04-07,Middleweight
60,Alan Belcher,1504.742406307104,4428,2007-05-26,Light Heavyweight
60,Alan Belcher,1534.332939459254,4346,2007-10-20,Middleweight
60,Alan Belcher,1501.3780072355557,4260,2008-04-19,Middleweight
60,Alan Belcher,1528.897408541122,4175,2008-09-17,Middleweight
60,Alan Belcher,1556.4079436213697,4106,2009-01-17,Middleweight
60,Alan Belcher,1521.5796392646162,4000,2009-07-11,Middleweight
60,Alan Belcher,1549.718695860735,3903,2009-12-12,Catch Weight
60,Alan Belcher,1575.454705127856,3808,2010-05-08,Middleweight
60,Alan Belcher,1599.0399579570078,3454,2011-09-17,Middleweight
60,Alan Belcher,1620.7125085082807,3238,2012-05-05,Middleweight
60,Alan Belcher,1583.0530210874203,3007,2012-12-29,Middleweight
60,Alan Belcher,1546.01519282887,2877,2013-04-27,Middleweight
60,Alan Jouban,1530,2314,2014-08-16,Welterweight
60,Alan Jouban,1497.4160104786672,2185,2014-11-08,Welterweight
60,Alan Jouban,1527.63912595561,2040,2015-02-28,Welterweight
60,Alan Jouban,1555.257593692896,1849,2015-07-15,Welterweight
60,Alan Jouban,1520.5260968618693,1755,2015-10-03,Welterweight
60,Alan Jouban,1548.7557903485647,1548,2016-03-19,Welterweight
60,Alan Jouban,1574.5732957980922,1433,2016-07-07,Welterweight
60,Alan Jouban,1598.2312151938986,1162,2016-12-17,Welterweight
60,Alan Jouban,1559.9682590629996,1059,2017-03-18,Welterweight
60,Alan Jouban,1522.7348987749806,884,2017-08-05,Welterweight
60,Alan Jouban,1550.774606944271,624,2018-02-24,Welterweight
60,Alan Jouban,1516.4213222586973,90,2019-04-13,Welterweight
60,Alan Omer,1470,2507,2014-04-11,Featherweight
60,Alan Omer,1442.5839895213328,1893,2015-06-20,Featherweight
60,Alan Patrick,1530,2731,2013-10-09,Lightweight
60,Alan Patrick,1560.4561865824894,2578,2014-02-01,Lightweight
60,Alan Patrick,1525.288035928296,1892,2015-06-20,Lightweight
60,Alan Patrick,1553.108339099195,1553,2016-03-19,Lightweight
60,Alan Patrick,1578.5579819938162,1303,2016-09-24,Lightweight
60,Alan Patrick,1601.8880219228595,660,2018-02-03,Lightweight
60,Alan Patrick,1563.33411986213,356,2018-10-06,Lightweight
60,Albert Cheng,1470,2548,2014-03-01,Welterweight
60,Albert Morales,1500,1317,2016-09-17,Bantamweight
60,Albert Morales,1470,1222,2016-11-19,Bantamweight
60,Albert Morales,1502.5839895213328,1091,2017-03-04,Bantamweight
60,Albert Morales,1472.36087404439,929,2017-07-16,Bantamweight
60,Albert Morales,1444.742406307104,724,2017-12-09,Bantamweight
60,Albert Morales,1419.4739031381307,628,2018-02-24,Bantamweight
60,Albert Tumenov,1501.7424881426912,2571,2014-02-15,Welterweight
60,Albert Tumenov,1531.5920308833486,2464,2014-05-10,Welterweight
60,Albert Tumenov,1556.528313475201,2226,2014-10-04,Welterweight
60,Albert Tumenov,1581.689885337246,2084,2015-01-24,Welterweight
60,Albert Tumenov,1604.7633838753566,1632,2016-01-02,Welterweight
60,Albert Tumenov,1569.0903841861468,1495,2016-05-08,Welterweight
60,Albert Tumenov,1533.2020541228342,1277,2016-10-08,Welterweight
60,Alberta Cerra Leon,1470,5131,1994-03-11,Open Weight
60,Alberto Crane,1470,4380,2007-08-25,Lightweight
60,Alberto Crane,1442.5839895213328,4300,2008-01-23,Lightweight
60,Alberto Mina,1530,2306,2014-08-23,Welterweight
60,Alberto Mina,1560.4168824747626,1691,2015-11-28,Welterweight
60,Alberto Mina,1585.252024954899,1435,2016-07-07,Welterweight
60,Alberto Mina,1548.035037642533,559,2018-05-12,Welterweight
60,Alberto Uda,1470,1477,2016-05-29,Middleweight
60,Alberto Uda,1442.5839895213328,1360,2016-08-20,Middleweight
60,Alejandro Perez,1530,2179,2014-11-15,Bantamweight
60,Alejandro Perez,1497.4160104786672,1905,2015-06-13,Bantamweight
60,Alejandro Perez,1527.63912595561,1708,2015-11-21,Bantamweight
60,Alejandro Perez,1555.257593692896,1536,2016-04-10,Bantamweight
60,Alejandro Perez,1577.8303271065442,887,2017-08-05,Bantamweight
60,Alejandro Perez,1601.2201197246607,729,2017-12-09,Bantamweight
60,Alejandro Perez,1622.7192293385087,584,2018-04-14,Bantamweight
60,Alejandro Perez,1642.5425365306533,456,2018-07-14,Bantamweight
60,Alejandro Perez,1600.8814690464988,157,2019-03-02,Bantamweight
60,Aleksandar Rakic,1530,878,2017-09-02,Light Heavyweight
60,Aleksandar Rakic,1557.4160104786672,446,2018-07-22,Light Heavyweight
60,Aleksandar Rakic,1582.5029571158698,261,2018-12-08,Light Heavyweight
60,Aleksandar Rakic,1605.5100279009948,15,2019-06-01,Light Heavyweight
60,Aleksei Kunchenko,1530,377,2018-09-15,Welterweight
60,Aleksei Kunchenko,1563.2391060640107,268,2018-12-01,Welterweight
60,Aleksei Oleinik,1527.4160104786672,2385,2014-06-28,Heavyweight
60,Aleksei Oleinik,1555.053623120291,2164,2014-11-22,Heavyweight
60,Aleksei Oleinik,1520.3393020168317,1398,2016-07-13,Heavyweight
60,Aleksei Oleinik,1548.5850690103252,1143,2017-01-15,Heavyweight
60,Aleksei Oleinik,1574.4170301889799,936,2017-07-08,Heavyweight
60,Aleksei Oleinik,1538.3013605662832,803,2017-11-04,Heavyweight
60,Aleksei Oleinik,1565.0074878126375,554,2018-05-12,Heavyweight
60,Aleksei Oleinik,1589.4588895423606,374,2018-09-15,Heavyweight
60,Aleksei Oleinik,1551.900684973812,76,2019-04-20,Heavyweight
60,Alen Amedovski,1470,80,2019-04-20,Middleweight
60,Alessandro Ricci,1470,1348,2016-08-27,Lightweight
60,Alessandro Ricci,1442.5839895213328,1097,2017-02-19,Lightweight
60,Alessio Di Chirico,1470,1541,2016-04-10,Middleweight
60,Alessio Di Chirico,1502.5839895213328,1345,2016-08-27,Middleweight
60,Alessio Di Chirico,1472.36087404439,1133,2017-01-28,Middleweight
60,Alessio Di Chirico,1504.742406307104,717,2017-12-16,Middleweight
60,Alessio Di Chirico,1534.332939459254,479,2018-07-06,Middleweight
60,Alessio Sakara,1500,4665,2005-10-07,Light Heavyweight
60,Alessio Sakara,1530,4631,2006-02-04,Light Heavyweight
60,Alessio Sakara,1497.4160104786672,4592,2006-05-27,Light Heavyweight
60,Alessio Sakara,1467.63912595561,4505,2006-11-18,Light Heavyweight
60,Alessio Sakara,1500.4253358871001,4438,2007-04-21,Light Heavyweight
60,Alessio Sakara,1470.3886094527043,4373,2007-09-08,Light Heavyweight
60,Alessio Sakara,1502.9392894840448,4312,2008-01-19,Light Heavyweight
60,Alessio Sakara,1475.8703371198058,4279,2008-03-01,Middleweight
60,Alessio Sakara,1507.9505162546473,4177,2008-09-17,Middleweight
60,Alessio Sakara,1537.2641333010147,3992,2009-08-08,Middleweight
60,Alessio Sakara,1564.0587710256127,3849,2010-03-21,Middleweight
60,Alessio Sakara,1528.5893290733554,3591,2011-03-03,Middleweight
60,Alessio Sakara,1496.1262846298864,3261,2012-04-14,Middleweight
60,Alessio Sakara,1464.2410300086342,3053,2012-11-17,Middleweight
60,Alessio Sakara,1435.1557992496175,2701,2013-10-26,Middleweight
60,Alex Andrade,1470,4921,2000-06-09,Middleweight
60,Alex Caceres,1470,3570,2011-03-26,Featherweight
60,Alex Caceres,1442.5839895213328,3483,2011-08-14,Featherweight
60,Alex Caceres,1477.4970428841302,3396,2011-11-12,Bantamweight
60,Alex Caceres,1449.4373919066368,3310,2012-02-04,Bantamweight
60,Alex Caceres,1483.7727550089196,3151,2012-07-11,Bantamweight
60,Alex Caceres,1515.1729100098926,3066,2012-11-10,Bantamweight
60,Alex Caceres,1513.8636078923014,2945,2013-03-02,Bantamweight
60,Alex Caceres,1542.6671626949442,2743,2013-09-21,Bantamweight
60,Alex Caceres,1569.0013934093458,2589,2014-01-25,Bantamweight
60,Alex Caceres,1533.1204517700241,2369,2014-07-05,Bantamweight
60,Alex Caceres,1500.2692336522446,2256,2014-09-20,Bantamweight
60,Alex Caceres,1470.2459861546158,1914,2015-06-06,Bantamweight
60,Alex Caceres,1502.808891820118,1613,2016-01-30,Featherweight
60,Alex Caceres,1532.566357887984,1464,2016-06-04,Featherweight
60,Alex Caceres,1499.762559065062,1361,2016-08-06,Featherweight
60,Alex Caceres,1469.7830613602673,1128,2017-01-28,Featherweight
60,Alex Caceres,1502.3856428966267,969,2017-06-17,Featherweight
60,Alex Caceres,1472.1796531675318,758,2017-11-25,Featherweight
60,Alex Caceres,1504.576734042324,477,2018-07-06,Featherweight
60,Alex Caceres,1474.1815699147812,178,2019-02-17,Featherweight
60,Alex Chambers,1502.5839895213328,1965,2015-05-09,Women's Strawweight
60,Alex Chambers,1472.36087404439,1775,2015-09-05,Women's Strawweight
60,Alex Chambers,1444.742406307104,778,2017-11-18,Women's Strawweight
60,Alex Chambers,1419.4739031381307,373,2018-09-22,Women's Strawweight
60,Alex Da Silva,1470,83,2019-04-20,Lightweight
60,Alex Garcia,1530,2650,2013-12-06,Welterweight
60,Alex Garcia,1557.4160104786672,2528,2014-03-15,Welterweight
60,Alex Garcia,1522.5029571158698,2296,2014-08-23,Welterweight
60,Alex Garcia,1550.5626080933632,1873,2015-07-11,Welterweight
60,Alex Garcia,1516.2272449910804,1585,2016-02-21,Welterweight
60,Alex Garcia,1542.6980503030638,1156,2016-12-30,Welterweight
60,Alex Garcia,1509.0296538171617,955,2017-06-25,Welterweight
60,Alex Garcia,1538.250146330245,759,2017-11-25,Welterweight
60,Alex Garcia,1504.960642529882,567,2018-04-21,Welterweight
60,Alex Garcia,1474.5323353262836,340,2018-10-27,Welterweight
60,Alex Gorgees,1470,273,2018-12-01,Lightweight
60,Alex Hunter,1530,5021,1997-07-27,Heavyweight
60,Alex Hunter,1557.4160104786672,5013,1997-10-17,Heavyweight
60,Alex Karalexis,1530,4713,2005-04-09,Welterweight
60,Alex Karalexis,1497.4160104786672,4687,2005-08-06,Welterweight
60,Alex Karalexis,1467.63912595561,4642,2006-01-16,Welterweight
60,Alex Morono,1530,1636,2016-01-02,Welterweight
60,Alex Morono,1557.4160104786672,1166,2016-12-17,Welterweight
60,Alex Morono,1553.4952968947055,1123,2017-02-04,Welterweight
60,Alex Morono,1518.9123013983435,845,2017-09-22,Welterweight
60,Alex Morono,1547.280893026614,639,2018-02-18,Welterweight
60,Alex Morono,1513.2233491957584,428,2018-07-28,Welterweight
60,Alex Morono,1542.082104440994,291,2018-11-24,Welterweight
60,Alex Morono,1568.4661090584161,148,2019-03-09,Welterweight
60,Alex Nicholson,1470,1596,2016-02-06,Light Heavyweight
60,Alex Nicholson,1500.4241988541626,1406,2016-07-13,Middleweight
60,Alex Nicholson,1470.387570598936,1267,2016-11-05,Middleweight
60,Alex Nicholson,1442.9383396836574,1000,2017-05-28,Middleweight
60,Alex Oliveira,1470,2017,2015-03-21,Lightweight
60,Alex Oliveira,1502.5839895213328,1923,2015-05-30,Welterweight
60,Alex Oliveira,1532.36087404439,1883,2015-06-27,Welterweight
60,Alex Oliveira,1557.0519524018378,1729,2015-11-07,Lightweight
60,Alex Oliveira,1528.1970890843859,1579,2016-02-21,Welterweight
60,Alex Oliveira,1553.4356638183385,1392,2016-07-23,Welterweight
60,Alex Oliveira,1578.8576974190512,1282,2016-10-01,Lightweight
60,Alex Oliveira,1574.9775947454507,1158,2016-12-30,Welterweight
60,Alex Oliveira,1601.7581518052798,1074,2017-03-11,Welterweight
60,Alex Oliveira,1625.921456629213,912,2017-07-22,Welterweight
60,Alex Oliveira,1585.5008485908054,738,2017-12-02,Welterweight
60,Alex Oliveira,1608.2636230005776,573,2018-04-14,Welterweight
60,Alex Oliveira,1629.206652240865,361,2018-09-22,Welterweight
60,Alex Oliveira,1594.4740521784702,251,2018-12-08,Welterweight
60,Alex Oliveira,1554.6494318162686,65,2019-04-27,Welterweight
60,Alex Perez,1530,727,2017-12-09,Bantamweight
60,Alex Perez,1557.4160104786672,627,2018-02-24,Flyweight
60,Alex Perez,1582.5029571158698,421,2018-08-04,Flyweight
60,Alex Perez,1545.5100279009948,281,2018-11-30,Flyweight
60,Alex Perez,1571.602697955003,112,2019-03-30,Bantamweight
60,Alex Reyes,1471.3949385547626,850,2017-09-16,Welterweight
60,Alex Schoenauer,1467.582389000292,4712,2005-04-09,Middleweight
60,Alex Soto,1470,3383,2011-11-19,Bantamweight
60,Alex Soto,1445.1318693531998,3235,2012-05-15,Bantamweight
60,Alex Stiebling,1470,4908,2000-11-17,Middleweight
60,Alex Torres,1467.1964966624676,2047,2015-02-28,Featherweight
60,Alex White,1530,2482,2014-04-19,Featherweight
60,Alex White,1497.4160104786672,2348,2014-07-16,Featherweight
60,Alex White,1467.63912595561,2160,2014-12-06,Featherweight
60,Alex White,1500.4253358871001,1603,2016-02-06,Featherweight
60,Alex White,1470.3886094527043,1144,2017-01-15,Lightweight
60,Alex White,1505.9120325647114,867,2017-09-09,Lightweight
60,Alex White,1475.4015959025921,691,2018-01-14,Lightweight
60,Alex White,1447.5220510171384,396,2018-09-08,Lightweight
60,Alex White,1482.0192135728964,149,2019-03-09,Lightweight
60,Alexa Grasso,1530,1262,2016-11-05,Women's Strawweight
60,Alexa Grasso,1497.4160104786672,1114,2017-02-04,Women's Strawweight
60,Alexa Grasso,1530.4423292486372,883,2017-08-05,Women's Strawweight
60,Alexa Grasso,1497.8204334824538,536,2018-05-19,Women's Strawweight
60,Alexa Grasso,1528.0086299151521,8,2019-06-08,Women's Strawweight
60,Alexander Gustafsson,1530,3938,2009-11-14,Light Heavyweight
60,Alexander Gustafsson,1497.4160104786672,3820,2010-04-10,Light Heavyweight
60,Alexander Gustafsson,1527.63912595561,3704,2010-10-16,Light Heavyweight
60,Alexander Gustafsson,1557.862241432553,3606,2011-02-26,Light Heavyweight
60,Alexander Gustafsson,1582.9116986947051,3492,2011-08-06,Light Heavyweight
60,Alexander Gustafsson,1605.8854027199961,3348,2011-12-30,Light Heavyweight
60,Alexander Gustafsson,1627.015451158432,3260,2012-04-14,Light Heavyweight
60,Alexander Gustafsson,1646.5118684637043,3038,2012-12-08,Light Heavyweight
60,Alexander Gustafsson,1604.561144559063,2732,2013-09-21,Light Heavyweight
60,Alexander Gustafsson,1624.0157065719598,2533,2014-03-08,Light Heavyweight
60,Alexander Gustafsson,1583.740074602033,2080,2015-01-24,Light Heavyweight
60,Alexander Gustafsson,1546.6462123604429,1749,2015-10-03,Light Heavyweight
60,Alexander Gustafsson,1572.642481995442,1329,2016-09-03,Light Heavyweight
60,Alexander Gustafsson,1596.4598560544878,995,2017-05-28,Light Heavyweight
60,Alexander Gustafsson,1561.7914003352269,224,2018-12-29,Light Heavyweight
60,Alexander Gustafsson,1526.5114541935689,14,2019-06-01,Light Heavyweight
60,Alexander Hernandez,1530,611,2018-03-03,Lightweight
60,Alexander Hernandez,1557.4160104786672,427,2018-07-28,Lightweight
60,Alexander Hernandez,1531.0045339797045,217,2019-01-19,Lightweight
60,Alexander Volkanovski,1530,1211,2016-11-26,Lightweight
60,Alexander Volkanovski,1557.4160104786672,979,2017-06-10,Featherweight
60,Alexander Volkanovski,1582.5029571158698,773,2017-11-18,Catch Weight
60,Alexander Volkanovski,1608.0036837318098,648,2018-02-10,Featherweight
60,Alexander Volkanovski,1628.967116836084,457,2018-07-14,Featherweight
60,Alexander Volkanovski,1648.3159634002695,228,2018-12-29,Featherweight
60,Alexander Volkanovski,1666.2344533407786,41,2019-05-11,Featherweight
